imdb_title_id,original_title,year,genre,country,production_company,duration,votes,budget,usa_gross_income,worldwide_gross_income,rating,metascore
tt1204977,Ouija,2014,Thriller,USA,Pictures,89,46883,5000000,50856010,103687316,4.5,38
tt0144528,Klumps,2000,Sci-Fi,USA,Pictures,106,47646,84000000,123309890,166339890,4.4,38
tt0424774,3-D,2005,Comedy,USA,Films,93,30917,50000000,39177684,71992655,3.5,38
tt1840417,Words,2012,Romance,USA,Pictures,102,73616,6000000,11494838,15950164,7,37
tt0109040,Detective,1994,Comedy,USA,Entertainment,86,272350,15000000,72217396,107217396,6.9,37
tt0122151,4,1998,Thriller,USA,Bros.,127,151030,140000000,130444603,285444603,6.6,37
tt0088850,Millions,1985,Comedy,USA,Pictures,102,34864,20000000,40833132,45833132,6.5,37
tt0089444,Groove,1985,Music,USA,Productions,97,2778,3000000,11052713,11052713,6.5,37
tt1210819,Ranger,2013,Comedy,USA,Pictures,150,218067,215000000,89302115,260502115,6.4,37
tt0093780,Principal,1987,Drama,USA,Pictures,109,8704,11000000,19734940,19734940,6.3,37
tt0120749,Rising,1998,Drama,USA,Pictures,111,67332,60000000,32935289,93107289,6.2,37
tt0078790,Again,1979,Western,USA,Productions,88,2403,5450000,20931111,20931111,6.2,37
tt0405676,Men,2006,Thriller,USA,Pictures,128,23404,55000000,7221458,9451623,6.2,37
tt0119141,In,1997,Romance,USA,Pictures,109,32066,20000000,29481428,29481428,6.1,37
tt1046997,Anna,2008,War,USA,Filmworks,160,17810,45000000,7919117,9333654,6.1,37
tt0091129,Child,1986,Comedy,USA,Pictures,94,50186,25000000,79817937,79817937,6,37
tt0160916,Us,1999,Romance,USA,Entertainment,95,21313,50000000,27100031,58900031,6,37
tt5670152,Traffik,2018,Drama,USA,Entertainment,96,18154,4000000,9186156,9515914,6,37
tt0762107,Larry,2007,Romance,USA,Pictures,115,139443,85000000,120059556,187134117,5.9,37
tt0289848,That,2002,Crime,USA,Bros.,96,81387,60000000,32130627,55003135,5.9,37
tt0099253,2,1990,Thriller,USA,Pictures,84,43946,13000000,28501605,35763605,5.9,37
tt0417433,Annapolis,2006,Sport,USA,Pictures,108,20132,26000000,17127992,17496992,5.9,37
tt0804516,P2,2007,Thriller,USA,Productions,98,31198,8000000,3995018,7766240,5.9,37
tt1220634,Afterlife,2010,Horror,USA,Gems,96,159831,60000000,60128566,300228084,5.8,37
tt0184858,Games,2000,Crime,USA,Films,104,37005,42000000,23368995,32168970,5.8,37
tt0324127,Zero,2004,Mystery,USA,Pictures,99,18751,27000000,8725813,11416075,5.8,37
tt1646987,Titans,2012,Fantasy,USA,Bros.,99,179356,150000000,83670083,301970083,5.7,37
tt1217613,Angeles,2011,Sci-Fi,USA,Pictures,116,172606,70000000,83552429,211819354,5.7,37
tt1821658,Job,2014,Comedy,USA,Entertainment,85,26151,42000000,64251541,120885527,5.7,37
tt0329101,Jason,2003,Horror,USA,Cinema,97,108669,30000000,82622655,116632628,5.7,37
tt3210686,God,2014,History,USA,Productions,138,18152,22000000,59700064,70829270,5.7,37
tt0112760,Island,1995,Comedy,USA,Productions,124,25564,98000000,10017322,10017322,5.7,37
tt0377471,Cool,2005,Drama,USA,(MGM),118,66612,53000000,56046979,95763716,5.6,37
tt3401882,Fight,2017,Comedy,USA,Cinema,91,38840,22000000,32187017,41087017,5.6,37
tt0198386,Crew,2000,Crime,USA,Productions,88,4452,38000000,13023075,13105853,5.6,37
tt1469304,Baywatch,2017,Crime,USA,Pictures,116,156266,69000000,58060186,177856751,5.5,37
tt0161083,Happen?,2001,Crime,USA,(MGM),94,14842,60000000,32269834,38464131,5.5,37
tt3322940,Annabelle,2014,Thriller,USA,Cinema,99,137122,6500000,84273813,257047661,5.4,37
tt0413099,Almighty,2007,Fantasy,USA,Pictures,96,137414,175000000,100462298,174440724,5.4,37
tt0322589,Honey,2003,Romance,USA,Pictures,94,42827,18000000,30308417,62228395,5.4,37
tt0138304,Wife,1999,Thriller,USA,Cinema,109,52235,75000000,10672566,19598588,5.4,37
tt6476140,Serenity,2019,Thriller,USA,Limited,106,33464,25000000,8547045,14454622,5.4,37
tt1663143,Size,2012,Comedy,USA,Pictures,86,13520,14000000,9409538,11417362,5.4,37
tt0119137,Flubber,1997,Sci-Fi,USA,Pictures,93,83052,80000000,92977226,177977226,5.3,37
tt1762399,3D,2013,Family,USA,Logic,87,10527,80000000,36076121,126546518,5.2,37
tt5734576,Grace,2018,Thriller,USA,Gems,86,17040,7700000,14837422,43016528,5.2,37
tt0091055,Firewalker,1986,Comedy,USA,Group,105,5843,8000000,11949484,11949484,5.2,37
tt0455499,Kitties,2006,Comedy,USA,Fox,82,38026,60000000,28426747,143325970,5,37
tt0106400,Hillbillies,1993,Family,USA,Fox,92,17093,25000000,44029386,57405220,5,37
tt0120724,Off,1998,Thriller,USA,A.V.V.,91,13681,35000000,10319915,10319915,4.9,37
tt0118615,Anaconda,1997,Horror,USA,Corporation,89,93995,45000000,65885767,136885767,4.8,37
tt0231402,Angeles,2001,Comedy,USA,Productions,92,23190,21150000,25635682,39438674,4.8,37
tt0117765,Striptease,1996,Drama,USA,Entertainment,115,42098,40000000,33109743,113309743,4.5,37
tt0329774,Union,2005,Crime,USA,Pictures,101,66509,113000000,26873932,71022693,4.4,37
tt1547230,Summer,2011,Family,USA,Media,91,2904,20000000,15013650,15691640,4.3,37
tt0276033,Bears,2002,Music,USA,Pictures,88,4996,35000000,16990825,18012097,4.1,37
tt0365957,Served,2004,Music,USA,Gems,95,25698,8000000,40363810,50576805,3.9,37
tt1517489,World,2011,Comedy,USA,Films,89,22178,27000000,38538188,85564310,3.5,37
tt0814314,Pounds,2008,Drama,USA,Pictures,123,282310,55000000,69951824,169748929,7.6,36
tt0804461,Sentence,2007,Drama,USA,Fox,105,68198,20000000,9534258,16974459,6.8,36
tt0195714,Destination,2000,Thriller,USA,Cinema,98,224856,23000000,53331147,112880294,6.7,36
tt4103724,Girl,2018,Romance,USA,Entertainment,108,13879,3500000,16376066,16376066,6.7,36
tt0098206,House,1989,Thriller,USA,Pictures,114,61353,17000000,30050028,30050028,6.6,36
tt0093936,Success,1987,Romance,USA,Pictures,111,28946,12000000,66995879,110996879,6.5,36
tt0095519,Drive,1988,Comedy,USA,Fox,88,17846,8000000,22433275,22433275,6.4,36
tt1092634,Shanghai,2010,Mystery,USA,Films,105,9086,50000000,46425,15302850,6.4,36
tt0098536,Hooch,1989,Drama,USA,Pictures,97,62969,13000000,71079915,71079915,6.2,36
tt1033643,Vegas,2008,Romance,USA,Fox,99,163171,35000000,80277646,219375562,6.1,36
tt1800246,Moment,2014,Romance,USA,Pictures,94,96462,8000000,26068955,45640143,6.1,36
tt0120820,Senseless,1998,Romance,USA,Films,93,13858,15000000,12874899,12874899,6.1,36
tt0099141,Wire,1990,Comedy,USA,Pictures,110,39246,20000000,70978012,138697012,6,36
tt1047540,Guidance,2012,Family,USA,Fox,105,24582,25000000,77267296,119772232,6,36
tt1034331,Kill,2008,Mystery,USA,Films,101,83756,60000000,40081410,79498846,6,36
tt1976009,Frankenstein,2015,Sci-Fi,USA,Entertainment,110,51228,65000000,5775076,34227298,6,36
tt0144640,Tango,1999,Romance,USA,Bros.,98,18154,20000000,10570375,10570375,6,36
tt0087428,Hampshire,1984,Drama,USA,Productions,109,7673,7500000,5142858,5142858,6,36
tt0890870,IV,2007,Thriller,USA,Pictures,93,137921,10000000,63300095,139352633,5.9,36
tt0491152,Borrowed,2011,Romance,USA,Entertainment,112,56809,35000000,39046489,65100369,5.9,36
tt0238112,Mandolin,2001,Romance,USA,Pictures,131,32547,57000000,25543895,62112895,5.9,36
tt0095956,III,1988,Adventure,USA,Pictures,102,119641,63000000,53715611,189015611,5.8,36
tt0306685,Grave,2003,Drama,USA,Bros.,101,40829,25000000,34712347,56489558,5.8,36
tt0422093,Woman,2005,Romance,USA,Pictures,116,13413,5500000,50633099,50652203,5.8,36
tt1298649,Watch,2012,Sci-Fi,USA,Fox,102,119823,68000000,35353000,68267862,5.7,36
tt1334512,Arthur,2011,Romance,USA,Bros.,110,50331,40000000,33035397,48147945,5.7,36
tt2096672,To,2014,Comedy,USA,Pictures,109,126513,40000000,86208010,169837010,5.6,36
tt0838232,2,2009,Comedy,USA,(MGM),92,41718,70000000,35922978,76025134,5.6,36
tt0301470,2,2003,Horror,USA,Artists,106,57297,17000000,35667218,63102666,5.6,36
tt0444682,Reaping,2007,Thriller,USA,Bros.,99,41606,40000000,25126214,62771059,5.6,36
tt2364841,Runner,2013,Thriller,USA,Enterprises,88,60027,30000000,19316646,62675095,5.6,36
tt3862750,Guy,2015,Horror,USA,Rocklin/Faust,100,9645,12000000,57027435,60273173,5.6,36
tt0325258,Star,2003,Comedy,USA,Pictures,98,13477,17000000,22738671,23769505,5.6,36
tt0452637,Water,2006,Mystery,USA,Bros.,110,93773,70000000,42285169,72785169,5.5,36
tt0424993,Month,2006,Romance,USA,Lionsgate,103,44008,12000000,28444855,38395414,5.5,36
tt0094612,Jackson,1988,Crime,USA,Entertainment,96,9888,7000000,20256975,20256975,5.5,36
tt4731008,Crusoe,2016,Comedy,USA,Entertainment,91,5549,13000000,8005586,40075446,5.4,36
tt0454970,Turistas,2006,Thriller,USA,Atomic,93,35564,10000000,7027762,14756513,5.4,36
tt0083006,Rollover,1981,Romance,USA,Films,116,1063,16000000,10851261,10851261,5.4,36
tt0117826,Blood,1996,Horror,USA,Studios,87,13100,13000000,5781045,5781045,5.4,36
tt1247690,Serena,2014,Romance,USA,Productions,109,26464,30000000,176391,5092129,5.4,36
tt0103596,Ninjas,1992,Family,USA,Pictures,84,19822,6500000,29000301,29000301,5.3,36
tt0361841,Book,2004,Drama,USA,Studios,107,17180,35000000,20698668,22035509,5.3,36
tt0109456,Night,1994,Thriller,USA,Entertainment,121,22379,40000000,19726050,19726050,5.2,36
tt0376108,Rebound,2005,Sport,USA,Fox,86,12248,33100000,16809014,17492014,5.2,36
tt1956620,Tape,2014,Romance,USA,Pictures,94,105883,40000000,38543473,126069509,5.1,36
tt0326769,Boyz,2003,Drama,USA,DreamWorks,110,12621,24000000,22076772,23510621,4.7,36
tt0482603,Chimps,2008,Comedy,USA,Animation,81,10639,37000000,30105968,65097693,4.5,36
tt0486321,Moon,2007,Family,USA,Pictures,84,4186,25000000,13816982,46651414,4.5,36
tt0110657,Kid,1994,Family,USA,Pictures,107,24929,12000000,8914777,15876353,4.4,36
tt0167456,Thunderbirds,2004,Comedy,USA,Films,95,12967,57000000,6880917,28283637,4.3,36
tt0422774,Yet?,2007,Fantasy,USA,Studios,92,19346,28000000,49662533,58388068,4.2,36
tt0141369,Gadget,1999,Comedy,USA,Pictures,78,44636,90000000,97403112,134403112,4.1,36
tt0088001,Rhinestone,1984,Music,USA,Fox,111,6731,28000000,21435321,21435321,3.9,36
tt0490196,Girlz,2006,Comedy,USA,(I),99,8662,3000000,7061128,7403491,3.2,36
tt0281358,Remember,2002,Romance,USA,Bros.,101,196585,11800000,41281092,47494916,7.4,35
tt1270797,Venom,2018,Sci-Fi,USA,Productions,112,343608,100000000,213515506,856085151,6.7,35
tt0119081,Horizon,1997,Thriller,USA,Productions,96,155417,60000000,26673242,26673242,6.7,35
tt0082334,Entity,1982,Horror,USA,Productions,125,14394,9000000,13277558,13277558,6.7,35
tt0884732,Ringer,2015,Comedy,USA,Capital,101,69920,23000000,64460211,79799880,6.6,35
tt0187078,Seconds,2000,Thriller,USA,Pictures,118,256788,90000000,101648571,237202299,6.5,35
tt1661382,Match,2013,Sport,USA,Filmworks,113,56932,40000000,29807260,44907260,6.4,35
tt0090060,Fire,1985,Romance,USA,Pictures,110,35229,10000000,37803872,37803872,6.4,35
tt0465494,Hitman,2007,Thriller,USA,Fox,100,158876,24000000,39687694,101276318,6.3,35
tt0318627,Apocalypse,2004,Sci-Fi,USA,Pictures,94,183375,45000000,51201453,129342769,6.2,35
tt0367959,Rising,2007,Drama,USA,Productions,121,102145,50000000,27670986,82169884,6.2,35
tt0071206,Benji,1974,Romance,USA,Productions,86,4312,500000,39552000,39552000,6.2,35
tt0269341,Game,2001,Romance,USA,Gems,90,6146,13000000,22235901,22391450,6.2,35
tt0117104,Winterbourne,1996,Romance,USA,Pictures,105,6796,25000000,10082005,10082005,6.2,35
tt0120184,Sphere,1998,Sci-Fi,USA,Bros.,134,97924,80000000,37020277,37020277,6.1,35
tt0076138,Heroes,1977,Drama,USA,Productions,112,1604,3200000,33500000,33500000,6.1,35
tt0770703,Number?,2011,Romance,USA,Enterprises,106,71429,20000000,14011084,30426096,6.1,35
tt1055369,Fallen,2009,Sci-Fi,USA,DreamWorks,149,379328,200000000,402111870,836303693,6,35
tt0107211,Proposal,1993,Romance,USA,Pictures,117,61868,38000000,106614059,266614059,6,35
tt0382077,Seek,2005,Mystery,USA,Fox,101,80522,30000000,51100486,127369981,6,35
tt0105698,Soldier,1992,Sci-Fi,USA,StudioCanal,102,81356,23000000,36299898,36299898,6,35
tt1185834,Wars,2008,Adventure,USA,Animation,98,55692,8500000,35161554,68282844,5.9,35
tt0293815,Next,2002,Drama,USA,Pix,85,25170,10000000,33253609,33526835,5.8,35
tt2024432,Thief,2013,Drama,USA,Films,111,122413,35000000,134506920,173965010,5.7,35
tt0099578,Power,1990,Thriller,USA,Communications,98,3541,10000000,22424195,22424195,5.7,35
tt1298644,Hustle,2019,Crime,USA,(MGM),93,43949,21000000,35417038,95055451,5.4,35
tt0331933,House,2005,Crime,USA,Studios,100,22555,40000000,19699706,21577624,5.4,35
tt0217630,Loser,2000,Romance,USA,Productions,98,26305,20000000,15618626,18404706,5.3,35
tt0133046,Tingle,1999,Thriller,USA,Miramax,96,19486,13000000,8951935,8951935,5.3,35
tt0245120,Forsaken,2001,Thriller,USA,Gems,90,8248,15000000,7288451,8704851,5.3,35
tt1142433,Grad,2009,Romance,USA,Atomic,88,13567,15000000,6380019,6414729,5.3,35
tt1179056,Street,2010,Horror,USA,Cinema,95,90863,35000000,63075011,115694863,5.2,35
tt6772950,Dare,2018,Thriller,USA,Productions,100,45088,3500000,41411015,95330493,5.2,35
tt0081777,Xanadu,1980,Romance,USA,Pictures,96,11775,20000000,22762571,22762571,5.2,35
tt0382992,Stealth,2005,Sci-Fi,USA,Pictures,121,51365,135000000,32116746,79268322,5.1,35
tt5360952,Heist,2018,Crime,USA,Unlimited,103,18373,35000000,6115825,32517248,5.1,35
tt1311067,II,2009,Horror,USA,Films,105,47460,15000000,33392973,39421467,4.9,35
tt6421110,Mary,2018,Drama,USA,Gems,89,8442,14000000,20877013,21753365,4.9,35
tt0105128,II,1992,Horror,USA,Pictures,100,18953,8000000,17092453,17092453,4.9,35
tt0228333,Mars,2001,Sci-Fi,USA,Gems,98,50317,28000000,8709640,14010832,4.9,35
tt2034139,II,2013,Thriller,USA,StudioCanal,88,15595,5000000,15179302,25051865,4,35
tt0263728,2,2001,Fantasy,USA,Productions,104,2575,22000000,6047691,6047691,4,35
tt1197624,Citizen,2009,Drama,USA,G-BASE,109,266764,50000000,73357727,127944208,7.4,34
tt1702439,Haven,2013,Thriller,USA,Media,115,102481,28000000,71349120,97594140,6.7,34
tt0106697,Man,1993,Thriller,USA,Bros.,115,155477,57000000,58055768,58055768,6.7,34
tt0264395,Basic,2003,Drama,USA,Pictures,98,58487,50000000,26793311,42792561,6.5,34
tt2140379,Self/less,2015,Sci-Fi,USA,(I),117,87740,26000000,12279691,31807156,6.5,34
tt0961108,Garden,2008,Drama,USA,Machine,120,12322,8000000,70600,6692182,6.5,34
tt0455760,Silence,2007,Thriller,USA,Pictures,89,83440,20000000,16809076,22382047,6.2,34
tt1524930,Vacation,2015,Comedy,USA,BenderSpink,99,96697,31000000,58884188,107228221,6.1,34
tt2561572,Hard,2015,Crime,USA,Productions,100,120243,40000000,90411453,111711453,6,34
tt1046163,Girl,2008,Romance,USA,Lionsgate,101,42133,20000000,19219250,41624687,5.9,34
tt2387499,Joneses,2016,Comedy,USA,Pictures,105,56142,40000000,14904426,29918745,5.9,34
tt0095271,Myers,1988,Thriller,USA,Films,88,42355,5000000,17768757,17768757,5.9,34
tt0106627,Crush,1993,Thriller,USA,Entertainment,89,16024,6000000,13609396,13609396,5.9,34
tt0821640,Past,2009,Romance,USA,Productions,115,82511,37500000,55250026,102366815,5.8,34
tt0078723,1941,1979,War,USA,Pictures,118,30826,35000000,31755742,92455742,5.8,34
tt1711425,Over,2013,Comedy,USA,Media,93,71322,13000000,25682380,48065672,5.8,34
tt0221218,House,2001,Mystery,USA,Pictures,106,32222,30000000,18150259,23619609,5.8,34
tt3416828,Course,2016,Comedy,USA,Studios,94,54946,105000000,64063008,408579038,5.7,34
tt0817230,Day,2010,Romance,USA,Cinema,125,112228,52000000,110485654,216485654,5.7,34
tt0139414,Placid,1999,Horror,USA,Pictures,82,53857,35000000,31770414,56870414,5.7,34
tt0099385,Warrant,1990,Mystery,USA,Films,89,16843,4000000,16853487,16853487,5.7,34
tt0116705,Way,1996,Family,USA,Pictures,89,89388,60000000,60592389,129832389,5.6,34
tt1648190,Tower,2017,Fantasy,USA,Pictures,95,123916,60000000,50701325,113231078,5.6,34
tt2072233,Sleepless,2017,Thriller,USA,(II),95,29261,30000000,20783704,32917353,5.6,34
tt0082377,Conflict,1981,Horror,USA,Fox,108,18079,5000000,20471382,20471382,5.6,34
tt0758746,13th,2009,Thriller,USA,Cinema,97,95041,19000000,65002019,91509154,5.5,34
tt0083550,Possession,1982,Horror,USA,Company,104,9952,5000000,12534817,12534817,5.5,34
tt1212436,Plan,2010,Romance,USA,Films,104,47803,35000000,37490007,77477008,5.4,34
tt0425430,Messengers,2007,Thriller,USA,Gems,90,37763,16000000,35374833,55060212,5.4,34
tt0119086,Baggage,1997,Crime,USA,Pictures,101,12518,20000000,14515490,14515490,5.4,34
tt0097179,Six,1989,Sci-Fi,USA,Entertainment,105,10162,8000000,8143225,8143225,5.4,34
tt0120177,Spawn,1997,Horror,USA,Films,96,63089,40000000,54870175,87840042,5.3,34
tt0419706,Doom,2005,Sci-Fi,USA,Productions,105,105058,60000000,28212337,58072119,5.2,34
tt0082948,Lessons,1981,Comedy,USA,Productions,87,3252,2800000,26279000,26279000,5.2,34
tt0385307,Fabulous,2005,Crime,USA,Entertainment,115,68314,45000000,48478006,101393569,5.1,34
tt0184907,Day,2000,Family,USA,Productions,89,11354,13000000,60020107,62464731,5.1,34
tt1171222,Claim,2013,Romance,USA,Pictures,96,8653,8500000,21569509,22871096,5.1,34
tt0338094,Mansion,2003,Fantasy,USA,Pictures,99,41032,90000000,75847266,182290266,5,34
tt1045778,One,2009,Comedy,USA,Pictures,97,90686,60000000,43337279,62357900,4.9,34
tt0374536,Bewitched,2005,Romance,USA,Pictures,102,67997,85000000,63313159,131426169,4.8,34
tt3387542,Forest,2016,Thriller,USA,Studios,93,39323,10000000,26594261,39712000,4.8,34
tt0421729,2,2006,Crime,USA,Fox,99,39973,40000000,70165972,141522961,4.7,34
tt0141907,Country,2001,Romance,USA,Cinema,104,4626,90000000,6719973,10372291,4.5,34
tt2752758,Due,2014,Thriller,USA,Fox,89,15913,7000000,15821461,36921560,4.1,34
tt0238380,Equilibrium,2002,Sci-Fi,USA,Films,107,308150,20000000,1203794,5368217,7.4,33
tt2726560,Ride,2015,Romance,USA,Pictures,123,75070,34000000,37446117,62944815,7.1,33
tt0120804,Evil,2002,Sci-Fi,USA,Film,100,243241,33000000,40119709,102984862,6.7,33
tt0211933,Awake,2007,Mystery,USA,Company,84,71829,8600000,14377198,32730062,6.5,33
tt0097659,Kickboxer,1989,Thriller,USA,Entertainment,97,48938,1500000,14697005,14697005,6.5,33
tt1564367,It,2011,Romance,USA,Pictures,117,217122,80000000,103028109,214945591,6.4,33
tt0297284,Mindhunters,2004,Mystery,USA,Films,106,57258,27000000,4480744,21148829,6.4,33
tt3922818,Us,2017,Sci-Fi,USA,(LAMF),120,46744,30000000,7885294,16080475,6.4,33
tt0263757,Girls,2003,Romance,USA,(MGM),92,34641,20000000,37182494,44617342,6.2,33
tt0160399,Impostor,2001,Sci-Fi,USA,Films,95,22363,30000000,6285176,8694320,6.2,33
tt0218922,Sin,2001,Romance,USA,(MGM),116,53017,42000000,16534221,35402320,6.1,33
tt0960731,Stories,2008,Fantasy,USA,Pictures,99,86813,80000000,110101975,212874864,6,33
tt0384806,Horror,2005,Horror,USA,(MGM),90,103645,19000000,65233369,107516369,6,33
tt1294226,Song,2010,Romance,USA,Pictures,108,79681,20000000,62950384,89137047,6,33
tt0087298,Chapter,1984,Thriller,USA,Pictures,91,43484,2600000,32980880,32980880,6,33
tt0137338,Cigarettes,1999,Romance,USA,Films,101,14470,6000000,6852450,6852450,6,33
tt0120577,54,1998,Music,USA,Dollface,93,31181,13000000,16757163,16757163,5.9,33
tt0361696,Voice,2004,Musical,USA,Cinema,107,26538,15000000,10411980,14867514,5.9,33
tt0146675,Days,1999,Horror,USA,Communications,122,104266,100000000,66889043,211989043,5.8,33
tt0099005,America,1990,War,USA,Pictures,113,26579,35000000,31053601,33461269,5.8,33
tt0117894,Thinner,1996,Horror,USA,Pictures,93,27421,8500000,15315484,15315484,5.8,33
tt3410834,Allegiant,2016,Mystery,USA,Films,120,105498,110000000,66184051,179246868,5.7,33
tt0167203,Africa,2000,Drama,USA,Pictures,114,4314,50000000,6651522,14400327,5.7,33
tt2126235,Collide,2016,Thriller,USA,42,99,14662,21500000,2280004,6817535,5.7,33
tt0814335,Stepfather,2009,Thriller,USA,Gems,101,30818,20000000,29062561,31198531,5.6,33
tt1002563,Messiah,2016,Fantasy,USA,Pictures,111,3104,18500000,6490401,7330338,5.6,33
tt0449089,RV,2006,Family,USA,Pictures,99,55594,50000000,71726025,87528173,5.5,33
tt0129280,Out-of-Towners,1999,Comedy,USA,Productions,90,12801,75000000,28544120,28544120,5.5,33
tt0116421,Man,1996,Crime,USA,Bros.,91,18516,45000000,20351264,20351264,5.4,33
tt0368975,Sleepover,2004,Romance,USA,(MGM),89,15180,10000000,9436390,10143022,5.4,33
tt1823664,Annie,2014,Family,USA,Media,118,33381,65000000,85911262,136853506,5.3,33
tt0209475,Planner,2001,Romance,USA,Pictures,103,74640,35000000,60400856,94728529,5.3,33
tt0163579,Factor,1999,Comedy,USA,Entertainment,102,9149,70000000,11263966,11788676,5.3,33
tt0208003,House,2000,Crime,USA,Fox,99,79813,30000000,117559438,173959438,5.2,33
tt0377818,Hazzard,2005,Comedy,USA,Bros.,104,74804,50000000,80270227,111069515,5.1,33
tt0120764,Martian,1999,Sci-Fi,USA,Pictures,94,12660,65000000,36850101,36850101,5.1,33
tt2974918,Chip,2015,Comedy,USA,Pictures,92,16287,90000000,85886987,234798636,5,33
tt0363282,Minute,2004,Family,USA,Bros.,91,21435,30000000,14071441,21289826,5,33
tt1320261,Travels,2010,Family,USA,Fox,85,64747,112000000,42779261,237382724,4.9,33
tt0162983,Up,2000,Drama,USA,Pictures,94,11693,60000000,36050230,51880044,4.9,33
tt1815862,Earth,2013,Sci-Fi,USA,Pictures,100,189179,130000000,60522097,243611982,4.8,33
tt0361467,Queen,2004,Music,USA,Pictures,89,27096,15000000,29331068,33251890,4.7,33
tt1075747,Hex,2010,Fantasy,USA,Bros.,81,54639,47000000,10547117,10903312,4.7,33
tt0110725,Ground,1994,Thriller,USA,Productions,101,21845,50000000,38590458,38590458,4.6,33
tt0462229,Cleaner,2007,Crime,USA,Cinema,84,11179,20000000,8135024,10337477,4.6,33
tt0426592,Movie,2008,Sci-Fi,USA,Films,75,62728,35000000,25881068,71571300,4.5,33
tt0367085,Plane,2004,Comedy,USA,(MGM),86,21418,16000000,14190750,14821824,4.5,33
tt0091209,Hitcher,1986,Thriller,USA,Pictures,97,42657,6000000,5844868,5844868,7.2,32
tt0098546,UHF,1989,Comedy,USA,SAC,97,25478,5000000,6157157,6157157,7,32
tt0803096,Warcraft,2016,Fantasy,USA,Entertainment,123,238090,160000000,47365290,439048914,6.8,32
tt0244244,Swordfish,2001,Thriller,USA,Group,99,174509,102000000,69772969,147080413,6.5,32
tt0294357,Borders,2003,Romance,USA,Pictures,127,25949,35000000,4430101,11705002,6.5,32
tt1727776,Apocalypse,2015,Horror,USA,Pictures,93,44058,15000000,3703046,16137046,6.3,32
tt0880578,Untraceable,2008,Thriller,USA,Gems,101,46812,35000000,28687835,52933513,6.2,32
tt0086192,Ninja,1983,Drama,USA,Films,90,4330,700000,13168027,13168027,6.2,32
tt0244970,You...,2001,Romance,USA,Pictures,97,23187,23000000,27343067,38689940,6.1,32
tt2869728,2,2016,Crime,USA,Pictures,102,52409,40000000,91221830,124608438,5.9,32
tt0116277,Fan,1996,Sport,USA,Pictures,116,45455,55000000,18626419,18626419,5.9,32
tt6063050,Acrimony,2018,Thriller,USA,Company,120,7607,20000000,43549096,46403669,5.8,32
tt0098519,Hills,1989,Comedy,USA,Entertainment,105,9275,18000000,8508843,8508843,5.8,32
tt0277371,Movie,2001,Comedy,USA,Pictures,89,95477,15000000,38252284,66468332,5.7,32
tt0318283,Emma,2003,Romance,USA,Pictures,96,12863,30000000,14218698,15368897,5.6,32
tt0231775,Earth,2001,Fantasy,USA,Entertainment,87,21389,49000000,64186502,71186502,5.5,32
tt0196857,Bone,1999,Sport,USA,Inc.,124,11356,24000000,8434146,8678812,5.5,32
tt2358925,Business,2015,Drama,USA,Enterprises,91,31465,35000000,10219501,14431253,5.4,32
tt0457400,Lost,2009,Comedy,USA,Pictures,102,64796,100000000,49438370,68777554,5.3,32
tt1032815,Cooper,2009,Romance,USA,Atomic,102,33046,18000000,14800725,15821907,5.3,32
tt1628841,Resurgence,2016,Sci-Fi,USA,Fox,120,163982,165000000,103144286,389681935,5.2,32
tt0253867,Thing,2002,Romance,USA,Pictures,84,54312,43000000,24718164,69319426,5.2,32
tt1038686,Legion,2010,Horror,USA,Gems,100,97780,26000000,40168080,67918658,5.2,32
tt2205401,Addicted,2014,Thriller,USA,Entertainment,106,8805,5000000,17390770,17534314,5.2,32
tt0800069,II,2007,Thriller,USA,Atomic,89,59890,15000000,20804166,37697773,5.1,32
tt0265087,Knight,2001,Fantasy,USA,Fox,95,37508,50000000,33426971,39976235,4.9,32
tt0841032,Holiday,2007,Fantasy,USA,Entertainment,96,2821,20000000,5812781,5812781,4.5,32
tt5697572,Cats,2019,Family,USA,Films,110,35962,95000000,27166770,73832113,2.8,32
tt0116483,Gilmore,1996,Sport,USA,Pictures,92,192461,12000000,38824099,41205099,7,31
tt1086772,Blended,2014,Romance,USA,Pictures,117,115899,40000000,46294610,127994610,6.5,31
tt0080907,Hunter,1980,Comedy,USA,Pictures,97,4843,8000000,16274150,16274150,6.4,31
tt0124198,Things,1998,Thriller,USA,(IEG),100,44450,30000000,9898412,9898412,6.4,31
tt1596350,War,2012,Romance,USA,Entertainment,103,173788,65000000,54760791,156491279,6.3,31
tt1837709,Tale,2014,Mystery,USA,Pictures,118,51423,60000000,12600231,30800231,6.2,31
tt0120609,Hit,1998,Crime,USA,Pictures,91,28104,13000000,27007143,27007143,6.1,31
tt1083456,Up!,2009,Sport,USA,Gems,90,41679,20000000,17231291,18599102,6.1,31
tt0218817,Antitrust,2001,Drama,USA,(MGM),108,28162,30000000,11328094,18195610,6.1,31
tt0800240,Deception,2008,Mystery,USA,Rifkin-Eberts,107,37345,25000000,4598506,18024545,6.1,31
tt0251736,Corpses,2003,Horror,USA,Group,89,74975,7000000,12634962,16829545,6.1,31
tt0176783,Gossip,2000,Thriller,USA,Entertainment,90,14277,24000000,5108820,12591270,5.9,31
tt1291150,Turtles,2014,Comedy,USA,Pictures,101,198613,125000000,191204754,485004754,5.8,31
tt0080453,Lagoon,1980,Romance,USA,Pictures,104,61645,4500000,58853106,58853106,5.8,31
